id,时间,状态,电机模块电机温度,电机模块速度激活值(RPM),电机速度实际值(RPM),高速轴前轴承轴温,高速轴后轴承轴温,高速轴锁紧器端轴承1#轴承对象值,高速轴锁紧器端轴承1#频域速度有效值,高速轴锁紧器端轴承1#时域加速度有效值,高速轴锁紧器端轴承1#时域加速度峰值,高速轴轴承1#轴承对象值,高速轴轴承1#频域速度有效值,高速轴轴承1#时域加速度有效值,高速轴轴承1#时域加速度峰值,主电机前轴承轴承对象值,主电机前轴承频域速度有效值,主电机前轴承时域加速度有效值,主电机前轴承时域加速度峰值,主电机后轴承轴承对象值,主电机后轴承频域速度有效值,主电机后轴承时域加速度有效值,主电机后轴承时域加速度峰值,N
0,2023/8/2 5:13,正常停机,38,838.86,0.0,43,41,0.0,0,2.65,16.6,0.0,0.0,3.1,15.13,0.0,0.0,4.14,17.83,0.0,0.0,4.07,15.84,0
0,2023/8/2 5:15,正常停机,38,838.86,0.0,43,41,0.0,0,2.71,16.6,0.0,0.0,3.06,14.13,0.0,0.0,4.06,18.79,0.0,0.0,4.11,15.73,0
0,2023/8/2 5:16,正常停机,38,838.86,0.0,43,41,0.0,0,2.74,16.51,0.0,0.0,3.07,14.87,0.0,0.0,4.06,19.1,0.0,0.0,4.14,16.56,0
0,2023/8/2 5:26,正常停机,38,838.86,0.0,43,41,0.0,0,2.66,16.89,0.0,0.0,3.09,14.36,0.0,0.0,4.05,18.82,0.0,0.0,4.11,15.8,0
0,2023/8/2 5:28,正常停机,38,838.86,0.0,43,41,0.0,0,2.73,17.03,0.0,0.0,3.07,15.21,0.0,0.0,4.11,19.38,0.0,0.0,4.11,16.73,1
0,2023/8/2 5:30,正常停机,38,838.86,0.0,43,41,0.0,0,2.79,16.5,0.0,0.0,2.98,14.9,0.0,0.0,4.08,18.54,0.0,0.0,4.15,16.84,0
0,2023/8/2 5:32,正常停机,38,838.86,0.0,43,41,0.0,0,2.75,16.29,0.0,0.0,3.04,14.82,0.0,0.0,4.11,18.44,0.0,0.0,4.11,15.71,0
0,2023/8/2 5:34,正常停机,38,838.86,0.0,43,41,0.0,0,2.69,16.92,0.0,0.0,3.0,15.16,0.0,0.0,4.11,17.89,0.0,0.0,4.12,16.51,0
0,2023/8/2 5:35,正常停机,38,838.86,0.0,43,41,0.0,0,2.71,16.24,0.0,0.0,3.08,15.34,0.0,0.0,4.1,18.58,0.0,0.0,4.12,16.5,0
0,2023/8/2 5:36,正常停机,38,838.86,0.0,43,41,0.0,0,2.72,16.2,0.0,0.0,3.25,15.39,0.0,0.0,4.07,18.06,0.0,0.0,4.08,16.94,0
0,2023/8/2 5:38,正常停机,38,838.86,0.0,43,41,0.0,0,2.71,16.81,0.0,0.0,2.96,14.91,0.0,0.0,4.08,18.79,0.0,0.0,4.15,16.61,0
0,2023/8/2 5:39,正常停机,38,838.86,0.0,43,41,0.0,0,2.8,16.39,0.0,0.0,3.06,15.22,0.0,0.0,4.15,18.91,0.0,0.0,4.09,16.74,0
0,2023/8/2 5:45,正常停机,38,838.86,0.0,43,41,0.0,0,2.66,16.49,0.0,0.0,3.15,15.8,0.0,0.0,4.09,18.0,0.0,0.0,4.1,16.22,0
0,2023/8/2 5:46,正常停机,38,838.86,0.0,43,41,0.0,0,2.73,16.47,0.0,0.0,3.13,15.7,0.0,0.0,4.13,19.06,0.0,0.0,4.12,15.66,0
0,2023/8/2 5:47,正常停机,38,838.86,0.0,43,41,0.0,0,2.77,16.49,0.0,0.0,3.05,15.72,0.0,0.0,4.07,18.1,0.0,0.0,4.1,15.8,0
0,2023/8/2 5:49,正常停机,38,838.86,0.0,43,41,0.0,0,2.67,16.39,0.0,0.0,2.97,15.23,0.0,0.0,4.12,19.02,0.0,0.0,4.12,16.08,0
0,2023/8/2 5:54,正常停机,38,838.86,0.0,43,41,0.0,0,2.7,16.64,0.0,0.0,3.14,15.95,0.0,0.0,4.06,19.2,0.0,0.0,4.1,15.97,0
0,2023/8/2 5:55,正常停机,38,838.86,0.0,43,41,0.0,0,2.73,16.49,0.0,0.0,3.16,15.38,0.0,0.0,4.09,18.28,0.0,0.0,4.03,16.26,0
0,2023/8/2 5:56,正常停机,38,838.86,0.0,43,41,0.0,0,2.68,17.14,0.0,0.0,3.22,16.04,0.0,0.0,4.1,17.99,0.0,0.0,4.1,15.94,0
0,2023/8/2 6:01,正常停机,38,838.86,0.0,43,41,0.0,0,2.74,16.58,0.0,0.0,3.07,15.09,0.0,0.0,4.11,18.48,0.0,0.0,4.17,16.37,0
0,2023/8/2 6:02,正常停机,38,838.86,0.0,43,41,0.0,0,2.7,16.17,0.0,0.0,3.03,15.21,0.0,0.0,4.15,18.75,0.0,0.0,4.17,16.78,1
0,2023/8/2 6:05,正常停机,38,838.86,0.0,43,41,0.0,0,2.66,16.69,0.0,0.0,2.94,15.11,0.0,0.0,4.05,17.93,0.0,0.0,4.13,16.54,0
0,2023/8/2 6:06,正常停机,38,838.86,0.0,43,41,0.0,0,2.65,16.14,0.0,0.0,2.99,14.55,0.0,0.0,4.11,18.97,0.0,0.0,4.17,16.0,0
0,2023/8/2 6:07,正常停机,38,838.86,0.0,43,41,0.0,0,2.65,15.89,0.0,0.0,3.06,14.6,0.0,0.0,4.07,18.41,0.0,0.0,4.16,16.3,0
0,2023/8/2 6:09,正常停机,38,838.86,0.0,43,41,0.0,0,2.67,16.35,0.0,0.0,3.04,15.13,0.0,0.0,4.07,18.2,0.0,0.0,4.11,16.92,0
0,2023/8/2 6:10,正常停机,38,838.86,0.0,43,41,0.0,0,2.65,16.44,0.0,0.0,3.03,15.34,0.0,0.0,4.08,18.11,0.0,0.0,4.09,16.54,0
0,2023/8/2 6:11,正常停机,38,838.86,0.0,43,41,0.0,0,2.69,17.46,0.0,0.0,2.92,15.82,0.0,0.0,4.14,19.23,0.0,0.0,4.13,16.15,1
0,2023/8/2 6:12,正常停机,38,838.86,0.0,43,41,0.0,0,2.71,16.05,0.0,0.0,3.05,15.96,0.0,0.0,4.09,18.15,0.0,0.0,4.12,16.43,0
0,2023/8/2 6:15,正常停机,38,838.86,0.0,43,41,0.0,0,2.66,16.74,0.0,0.0,3.06,15.14,0.0,0.0,4.11,17.73,0.0,0.0,4.09,16.18,0
0,2023/8/2 6:18,正常停机,38,838.86,0.0,43,41,0.0,0,2.71,16.52,0.0,0.0,3.11,15.06,0.0,0.0,4.1,18.17,0.0,0.0,4.1,16.26,0
0,2023/8/2 6:23,正常停机,37,838.86,0.0,43,41,0.0,0,2.69,16.67,0.0,0.0,3.18,15.69,0.0,0.0,4.1,18.61,0.0,0.0,4.1,16.44,0
0,2023/8/2 6:25,正常停机,37,838.86,0.0,43,41,0.0,0,2.73,16.78,0.0,0.0,3.11,15.45,0.0,0.0,4.14,18.48,0.0,0.0,4.1,16.19,1
0,2023/8/2 6:28,正常停机,37,838.86,0.0,43,41,0.0,0,2.72,17.25,0.0,0.0,3.09,15.39,0.0,0.0,4.1,18.48,0.0,0.0,4.13,16.73,0
0,2023/8/2 6:29,正常停机,37,838.86,0.0,43,41,0.0,0,2.7,16.6,0.0,0.0,2.99,16.24,0.0,0.0,4.12,18.91,0.0,0.0,4.07,16.49,0
0,2023/8/2 6:33,正常停机,37,838.86,0.0,43,41,0.0,0,2.73,16.45,0.0,0.0,3.05,15.93,0.0,0.0,4.11,18.49,0.0,0.0,4.12,16.27,1
0,2023/8/2 6:34,正常停机,37,838.86,0.0,43,41,0.0,0,2.69,16.48,0.0,0.0,3.05,15.59,0.0,0.0,4.1,18.31,0.0,0.0,4.12,15.89,0
0,2023/8/2 6:35,正常停机,37,838.86,0.0,43,41,0.0,0,2.67,16.55,0.0,0.0,2.93,14.22,0.0,0.0,4.09,18.95,0.0,0.0,4.13,15.9,0
0,2023/8/2 6:38,正常停机,37,838.86,0.0,43,41,0.0,0,2.67,16.55,0.0,0.0,3.05,15.35,0.0,0.0,4.11,18.76,0.0,0.0,4.13,16.86,0
0,2023/8/2 6:43,正常停机,37,838.86,0.0,43,41,0.0,0,2.78,16.1,0.0,0.0,2.98,14.91,0.0,0.0,4.05,18.91,0.0,0.0,4.16,16.28,0
0,2023/8/2 6:49,正常停机,37,838.86,0.0,42,41,0.0,0,2.69,16.15,0.0,0.0,3.04,16.34,0.0,0.0,4.1,18.31,0.0,0.0,4.09,15.65,0
0,2023/8/2 6:57,正常停机,37,838.86,0.0,42,41,0.0,0,2.73,16.58,0.0,0.0,3.16,15.57,0.0,0.0,4.15,18.69,0.0,0.0,4.09,16.7,0
0,2023/8/2 6:59,正常停机,37,838.86,0.0,42,41,0.0,0,2.74,16.17,0.0,0.0,3.06,15.58,0.0,0.0,4.11,18.61,0.0,0.0,4.15,15.94,1
0,2023/8/2 7:05,正常停机,37,838.86,0.0,42,41,0.0,0,2.71,16.5,0.0,0.0,3.22,17.09,0.0,0.0,4.05,19.29,0.0,0.0,4.13,16.64,1
0,2023/8/2 7:08,正常停机,37,838.86,0.0,42,41,0.0,0,2.71,17.09,0.0,0.0,3.06,16.12,0.0,0.0,4.07,18.59,0.0,0.0,4.13,16.36,0
0,2023/8/2 7:12,正常停机,37,838.86,0.0,42,41,0.0,0,2.68,16.19,0.0,0.0,2.96,15.25,0.0,0.0,4.16,19.07,0.0,0.0,4.1,15.88,0
0,2023/8/2 7:14,正常停机,37,838.86,0.0,42,41,0.0,0,2.68,16.4,0.0,0.0,3.06,14.29,0.0,0.0,4.11,18.02,0.0,0.0,4.08,16.79,0
