id,时间,状态,电机模块电机温度,电机模块速度激活值(RPM),电机速度实际值(RPM),高速轴前轴承轴温,高速轴后轴承轴温,高速轴锁紧器端轴承1#轴承对象值,高速轴锁紧器端轴承1#频域速度有效值,高速轴锁紧器端轴承1#时域加速度有效值,高速轴锁紧器端轴承1#时域加速度峰值,高速轴轴承1#轴承对象值,高速轴轴承1#频域速度有效值,高速轴轴承1#时域加速度有效值,高速轴轴承1#时域加速度峰值,主电机前轴承轴承对象值,主电机前轴承频域速度有效值,主电机前轴承时域加速度有效值,主电机前轴承时域加速度峰值,主电机后轴承轴承对象值,主电机后轴承频域速度有效值,主电机后轴承时域加速度有效值,主电机后轴承时域加速度峰值,y
2,2023/7/24 21:19,正常停机,46,1048.58,0.0,44,41,0.0,0,2.74,16.34,0.0,0.0,2.93,14.41,0.0,0.0,4.11,17.98,0.0,0.0,4.08,16.47,0
3,2023/7/24 21:21,正常停机,46,1048.58,0.0,44,41,0.0,0,2.73,16.3,0.0,0.0,3.05,14.27,0.0,0.0,4.06,18.51,0.0,0.0,4.08,16.23,0
2,2023/7/24 21:22,正常停机,46,1048.58,0.0,44,41,0.0,0,2.71,16.83,0.0,0.0,2.93,14.95,0.0,0.0,4.1,17.93,0.0,0.0,4.07,16.37,0
2,2023/7/24 21:25,正常停机,46,1048.58,0.0,44,41,0.0,0,2.72,16.49,0.0,0.0,2.94,14.8,0.0,0.0,4.08,18.2,0.0,0.0,4.08,16.45,1
3,2023/7/24 21:27,正常停机,46,1048.58,0.0,44,41,0.0,0,2.72,16.83,0.0,0.0,2.99,14.61,0.0,0.0,4.05,17.89,0.0,0.0,4.11,16.64,0
2,2023/7/24 21:28,正常停机,46,1048.58,0.0,44,41,0.0,0,2.75,16.21,0.0,0.0,2.93,15.03,0.0,0.0,4.0,17.37,0.0,0.0,4.15,16.66,0
1,2023/7/24 21:29,正常停机,46,1048.58,0.0,44,41,0.0,0,2.66,16.77,0.0,0.0,2.99,14.76,0.0,0.0,4.02,17.26,0.0,0.0,4.07,16.95,0
2,2023/7/24 21:30,正常停机,46,1048.58,0.0,44,41,0.0,0,2.71,16.68,0.0,0.0,2.99,14.71,0.0,0.0,4.03,18.19,0.0,0.0,4.07,16.51,0
1,2023/7/24 21:31,正常停机,46,1048.58,0.0,44,41,0.0,0,2.66,17.1,0.0,0.0,2.91,14.8,0.0,0.0,4.03,17.44,0.0,0.0,4.18,16.28,0
1,2023/7/24 21:36,正常停机,46,1048.58,0.0,44,41,0.0,0,2.66,16.64,0.0,0.0,2.77,14.73,0.0,0.0,4.06,17.84,0.0,0.0,4.06,16.04,0
1,2023/7/24 21:37,正常停机,46,1048.58,0.0,44,41,0.0,0,2.7,16.66,0.0,0.0,2.89,14.43,0.0,0.0,4.09,17.81,0.0,0.0,4.13,16.67,0
2,2023/7/24 21:40,正常停机,46,1048.58,0.0,44,41,0.0,0,2.68,16.62,0.0,0.0,2.83,15.59,0.0,0.0,4.06,18.08,0.0,0.0,4.1,16.09,0
1,2023/7/24 21:41,正常停机,46,1048.58,0.0,44,41,0.0,0,2.68,16.38,0.0,0.0,2.84,15.01,0.0,0.0,4.07,18.41,0.0,0.0,4.1,16.96,0
3,2023/7/24 21:42,正常停机,46,1048.58,0.0,44,41,0.0,0,2.67,15.92,0.0,0.0,2.84,14.89,0.0,0.0,4.07,18.38,0.0,0.0,4.05,16.07,0
1,2023/7/24 21:43,正常停机,46,1048.58,0.0,44,41,0.0,0,2.7,16.79,0.0,0.0,2.82,15.13,0.0,0.0,4.06,18.09,0.0,0.0,4.05,16.3,0
2,2023/7/24 21:44,正常停机,46,1048.58,0.0,44,41,0.0,0,2.59,16.25,0.0,0.0,2.79,14.35,0.0,0.0,4.09,18.9,0.0,0.0,4.03,15.91,0
3,2023/7/24 21:45,正常停机,46,1048.58,0.0,44,41,0.0,0,2.66,16.19,0.0,0.0,2.78,14.28,0.0,0.0,4.08,17.77,0.0,0.0,4.02,15.91,0
3,2023/7/24 21:46,正常停机,46,1048.58,0.0,44,41,0.0,0,2.66,15.95,0.0,0.0,2.84,14.19,0.0,0.0,4.04,18.34,0.0,0.0,4.09,16.77,0
1,2023/7/24 21:47,正常停机,46,1048.58,0.0,44,41,0.0,0,2.65,16.0,0.0,0.0,2.79,15.03,0.0,0.0,4.06,18.02,0.0,0.0,4.06,16.57,0
1,2023/7/24 21:48,正常停机,46,1048.58,0.0,44,41,0.0,0,2.73,16.71,0.0,0.0,2.75,14.2,0.0,0.0,4.06,18.22,0.0,0.0,4.01,16.36,0
3,2023/7/24 21:49,正常停机,46,1048.58,0.0,44,41,0.0,0,2.66,16.73,0.0,0.0,2.83,14.94,0.0,0.0,4.06,18.58,0.0,0.0,4.07,16.19,1
1,2023/7/24 21:50,正常停机,46,1048.58,0.0,44,41,0.0,0,2.65,16.61,0.0,0.0,3.02,14.66,0.0,0.0,4.1,18.11,0.0,0.0,4.05,17.22,0
2,2023/7/24 21:51,正常停机,46,1048.58,0.0,44,41,0.0,0,2.75,16.27,0.0,0.0,2.94,15.36,0.0,0.0,4.09,18.4,0.0,0.0,4.05,16.66,0
1,2023/7/24 21:52,正常停机,45,1048.58,0.0,44,41,0.0,0,2.64,16.04,0.0,0.0,3.0,15.0,0.0,0.0,4.05,18.45,0.0,0.0,4.16,16.85,0
3,2023/7/24 21:53,正常停机,45,1048.58,0.0,44,41,0.0,0,2.68,16.95,0.0,0.0,2.92,14.75,0.0,0.0,4.11,18.12,0.0,0.0,4.09,16.22,0
2,2023/7/24 21:54,正常停机,45,1048.58,0.0,44,41,0.0,0,2.72,16.38,0.0,0.0,2.87,15.38,0.0,0.0,4.06,18.26,0.0,0.0,4.05,16.72,0
1,2023/7/24 21:55,正常停机,45,1048.58,0.0,44,41,0.0,0,2.7,17.17,0.0,0.0,2.71,14.29,0.0,0.0,4.09,17.95,0.0,0.0,4.07,16.78,0
3,2023/7/24 21:56,正常停机,45,1048.58,0.0,44,41,0.0,0,2.69,16.46,0.0,0.0,2.84,14.65,0.0,0.0,4.1,18.19,0.0,0.0,4.07,16.07,1
2,2023/7/24 21:59,正常停机,45,1048.58,0.0,44,41,0.0,0,2.65,16.93,0.0,0.0,2.92,14.67,0.0,0.0,4.02,18.54,0.0,0.0,4.06,16.13,0
3,2023/7/24 22:03,正常停机,45,1048.58,0.0,44,41,0.0,0,2.7,16.87,0.0,0.0,2.93,15.03,0.0,0.0,4.1,18.69,0.0,0.0,4.04,16.97,0
1,2023/7/24 22:04,正常停机,45,1048.58,0.0,44,41,0.0,0,2.65,16.81,0.0,0.0,2.97,14.36,0.0,0.0,4.02,17.67,0.0,0.0,4.1,16.68,0
3,2023/7/24 22:05,正常停机,45,1048.58,0.0,44,41,0.0,0,2.74,16.95,0.0,0.0,3.08,15.24,0.0,0.0,4.08,18.3,0.0,0.0,4.13,16.51,0
2,2023/7/24 22:07,正常停机,45,1048.58,0.0,44,41,0.0,0,2.76,16.55,0.0,0.0,2.79,15.27,0.0,0.0,4.1,18.06,0.0,0.0,4.1,16.11,1
3,2023/7/24 22:09,正常停机,45,1048.58,0.0,44,41,0.0,0,2.65,16.21,0.0,0.0,2.88,14.73,0.0,0.0,4.04,17.86,0.0,0.0,4.06,17.14,1
2,2023/7/24 22:10,正常停机,45,1048.58,0.0,44,41,0.0,0,2.68,16.87,0.0,0.0,2.79,14.83,0.0,0.0,4.04,18.26,0.0,0.0,4.03,16.23,0
1,2023/7/24 22:11,正常停机,45,1048.58,0.0,44,41,0.0,0,2.7,16.13,0.0,0.0,2.82,14.44,0.0,0.0,4.05,17.68,0.0,0.0,4.11,16.98,0
1,2023/7/24 22:12,正常停机,45,1048.58,0.0,44,41,0.0,0,2.69,16.17,0.0,0.0,2.84,14.95,0.0,0.0,4.09,18.26,0.0,0.0,4.08,17.14,0
3,2023/7/24 22:13,正常停机,45,1048.58,0.0,44,41,0.0,0,2.75,16.71,0.0,0.0,2.83,14.43,0.0,0.0,4.06,18.36,0.0,0.0,4.04,16.67,0
2,2023/7/24 22:15,正常停机,45,1048.58,0.0,44,41,0.0,0,2.74,16.44,0.0,0.0,2.88,15.01,0.0,0.0,4.03,17.61,0.0,0.0,4.01,16.06,0
2,2023/7/24 22:16,正常停机,45,1048.58,0.0,44,41,0.0,0,2.69,16.71,0.0,0.0,2.84,14.62,0.0,0.0,3.98,18.22,0.0,0.0,4.03,16.46,0
2,2023/7/24 22:20,正常停机,45,1048.58,0.0,44,41,0.0,0,2.71,16.1,0.0,0.0,3.03,15.35,0.0,0.0,4.02,18.04,0.0,0.0,4.1,17.01,0
3,2023/7/24 22:22,正常停机,45,1048.58,0.0,44,41,0.0,0,2.74,16.94,0.0,0.0,3.11,15.09,0.0,0.0,4.06,17.97,0.0,0.0,4.09,16.77,0
1,2023/7/24 22:23,正常停机,45,1048.58,0.0,44,41,0.0,0,2.65,16.97,0.0,0.0,3.02,15.13,0.0,0.0,4.03,18.54,0.0,0.0,4.08,16.82,0
3,2023/7/24 22:24,正常停机,45,1048.58,0.0,44,41,0.0,0,2.72,16.47,0.0,0.0,2.97,14.9,0.0,0.0,4.07,17.79,0.0,0.0,4.04,16.68,0
2,2023/7/24 22:26,正常停机,45,1048.58,0.0,44,41,0.0,0,2.68,16.19,0.0,0.0,3.05,14.59,0.0,0.0,4.07,18.6,0.0,0.0,4.11,16.84,0
1,2023/7/24 22:31,正常停机,45,1048.58,0.0,44,41,0.0,0,2.63,16.42,0.0,0.0,3.09,15.61,0.0,0.0,4.07,18.42,0.0,0.0,4.11,16.51,0
2,2023/7/24 22:37,正常停机,45,1048.58,0.0,44,41,0.0,0,2.72,16.59,0.0,0.0,3.1,15.16,0.0,0.0,4.07,18.35,0.0,0.0,4.06,16.79,0
1,2023/7/24 22:38,正常停机,44,1048.58,0.0,44,41,0.0,0,2.7,16.17,0.0,0.0,2.95,14.81,0.0,0.0,4.09,17.81,0.0,0.0,4.07,16.81,0
3,2023/7/24 22:40,正常停机,44,1048.58,0.0,44,41,0.0,0,2.68,16.96,0.0,0.0,3.09,15.24,0.0,0.0,4.09,17.67,0.0,0.0,4.04,16.34,0
3,2023/7/24 22:41,正常停机,44,1048.58,0.0,44,41,0.0,0,2.69,16.56,0.0,0.0,2.98,15.23,0.0,0.0,4.03,17.77,0.0,0.0,4.06,16.6,0
1,2023/7/24 22:43,正常停机,44,1048.58,0.0,44,41,0.0,0,2.65,16.62,0.0,0.0,2.99,14.91,0.0,0.0,4.06,19.06,0.0,0.0,4.07,16.4,0
3,2023/7/24 22:44,正常停机,44,1048.58,0.0,44,41,0.0,0,2.62,16.6,0.0,0.0,3.01,14.82,0.0,0.0,4.1,18.88,0.0,0.0,4.07,16.76,0
3,2023/7/24 22:45,正常停机,44,1048.58,0.0,44,41,0.0,0,2.71,16.57,0.0,0.0,3.1,15.76,0.0,0.0,4.08,17.87,0.0,0.0,4.1,16.81,0
1,2023/7/24 22:48,正常停机,44,1048.58,0.0,44,41,0.0,0,2.72,16.49,0.0,0.0,3.11,15.7,0.0,0.0,4.01,18.29,0.0,0.0,4.08,17.05,0
3,2023/7/24 22:50,正常停机,44,1048.58,0.0,44,41,0.0,0,2.75,16.8,0.0,0.0,3.04,15.05,0.0,0.0,4.05,18.28,0.0,0.0,4.11,16.37,0
3,2023/7/24 22:52,正常停机,44,1048.58,0.0,44,41,0.0,0,2.66,16.74,0.0,0.0,3.04,14.88,0.0,0.0,4.03,17.62,0.0,0.0,4.09,17.43,0
1,2023/7/24 22:55,正常停机,44,1048.58,0.0,44,41,0.0,0,2.73,16.49,0.0,0.0,3.02,15.18,0.0,0.0,4.11,18.17,0.0,0.0,4.1,16.89,0
2,2023/7/24 22:57,正常停机,44,1048.58,0.0,44,41,0.0,0,2.67,16.07,0.0,0.0,3.04,15.13,0.0,0.0,4.03,17.69,0.0,0.0,4.12,16.5,0
3,2023/7/24 22:59,正常停机,44,1048.58,0.0,44,41,0.0,0,2.68,16.88,0.0,0.0,3.06,14.83,0.0,0.0,4.08,18.13,0.0,0.0,4.15,16.06,0
3,2023/7/24 23:00,正常停机,44,1048.58,0.0,44,41,0.0,0,2.67,16.31,0.0,0.0,2.96,15.06,0.0,0.0,4.05,18.32,0.0,0.0,4.04,16.49,0
3,2023/7/24 23:01,正常停机,44,1048.58,0.0,44,41,0.0,0,2.74,16.71,0.0,0.0,3.0,15.32,0.0,0.0,4.07,18.25,0.0,0.0,4.13,17.09,0
1,2023/7/24 23:02,正常停机,44,1048.58,0.0,44,41,0.0,0,2.74,16.6,0.0,0.0,3.04,14.76,0.0,0.0,4.1,18.08,0.0,0.0,4.12,16.73,0
2,2023/7/24 23:05,正常停机,44,1048.58,0.0,44,40,0.0,0,2.75,16.58,0.0,0.0,3.09,14.84,0.0,0.0,4.12,19.07,0.0,0.0,4.11,16.77,0
1,2023/7/24 23:10,正常停机,44,1048.58,0.0,44,40,0.0,0,2.69,16.93,0.0,0.0,3.08,15.58,0.0,0.0,4.05,18.5,0.0,0.0,4.1,17.01,0
1,2023/7/24 23:11,正常停机,44,1048.58,0.0,44,40,0.0,0,2.72,16.79,0.0,0.0,3.1,15.53,0.0,0.0,4.12,18.87,0.0,0.0,4.04,17.09,0
3,2023/7/24 23:12,正常停机,44,1048.58,0.0,44,40,0.0,0,2.67,16.92,0.0,0.0,3.12,15.27,0.0,0.0,4.05,18.17,0.0,0.0,4.02,17.18,0
3,2023/7/24 23:15,正常停机,44,1048.58,0.0,43,40,0.0,0,2.68,16.69,0.0,0.0,3.09,15.29,0.0,0.0,4.1,17.9,0.0,0.0,4.03,16.95,1
2,2023/7/24 23:18,正常停机,44,1048.58,0.0,43,40,0.0,0,2.72,17.07,0.0,0.0,3.06,16.36,0.0,0.0,4.05,17.44,0.0,0.0,4.09,16.85,1
2,2023/7/24 23:19,正常停机,44,1048.58,0.0,43,40,0.0,0,2.71,16.34,0.0,0.0,3.14,15.33,0.0,0.0,4.14,19.31,0.0,0.0,4.11,16.97,0
2,2023/7/24 23:20,正常停机,44,1048.58,0.0,43,40,0.0,0,2.67,16.26,0.0,0.0,3.1,15.59,0.0,0.0,4.08,18.03,0.0,0.0,4.03,16.93,0
1,2023/7/24 23:22,正常停机,44,1048.58,0.0,43,40,0.0,0,2.75,16.65,0.0,0.0,3.04,15.75,0.0,0.0,4.04,18.11,0.0,0.0,4.14,17.23,0
1,2023/7/24 23:23,正常停机,44,1048.58,0.0,43,40,0.0,0,2.67,16.75,0.0,0.0,3.09,15.29,0.0,0.0,4.1,17.8,0.0,0.0,4.13,16.37,0
3,2023/7/24 23:24,正常停机,44,1048.58,0.0,43,40,0.0,0,2.7,16.54,0.0,0.0,3.01,15.0,0.0,0.0,4.07,17.53,0.0,0.0,4.1,16.69,0
1,2023/7/24 23:26,正常停机,43,1048.58,0.0,43,40,0.0,0,2.62,16.34,0.0,0.0,3.17,14.4,0.0,0.0,4.08,18.94,0.0,0.0,4.1,16.97,0
1,2023/7/24 23:28,正常停机,43,1048.58,0.0,43,40,0.0,0,2.7,16.49,0.0,0.0,3.07,15.86,0.0,0.0,4.04,18.24,0.0,0.0,4.15,16.3,0
3,2023/7/24 23:29,正常停机,43,1048.58,0.0,43,40,0.0,0,2.74,16.95,0.0,0.0,3.08,15.86,0.0,0.0,4.11,18.59,0.0,0.0,4.11,16.37,1
3,2023/7/24 23:30,正常停机,43,1048.58,0.0,43,40,0.0,0,2.73,16.31,0.0,0.0,3.05,15.44,0.0,0.0,4.09,17.92,0.0,0.0,4.04,16.5,0
3,2023/7/24 23:31,正常停机,43,1048.58,0.0,43,40,0.0,0,2.69,16.18,0.0,0.0,3.12,16.17,0.0,0.0,4.08,18.72,0.0,0.0,4.09,15.74,1
2,2023/7/24 23:32,正常停机,43,1048.58,0.0,43,40,0.0,0,2.67,16.24,0.0,0.0,3.08,15.55,0.0,0.0,4.05,18.9,0.0,0.0,4.11,16.51,0
1,2023/7/24 23:33,正常停机,43,1048.58,0.0,43,40,0.0,0,2.75,16.27,0.0,0.0,3.02,16.44,0.0,0.0,4.04,18.32,0.0,0.0,4.1,16.18,0
1,2023/7/24 23:35,正常停机,43,1048.58,0.0,43,40,0.0,0,2.69,16.32,0.0,0.0,2.99,16.26,0.0,0.0,4.1,18.11,0.0,0.0,4.09,16.56,0
3,2023/7/24 23:36,正常停机,43,1048.58,0.0,43,40,0.0,0,2.66,16.22,0.0,0.0,3.1,15.82,0.0,0.0,4.07,18.5,0.0,0.0,4.11,16.72,0
2,2023/7/24 23:39,正常停机,43,1048.58,0.0,43,40,0.0,0,2.77,16.42,0.0,0.0,3.07,15.77,0.0,0.0,4.02,17.61,0.0,0.0,4.05,16.66,0
2,2023/7/24 23:40,正常停机,43,1048.58,0.0,43,40,0.0,0,2.68,16.28,0.0,0.0,3.04,16.55,0.0,0.0,4.02,18.63,0.0,0.0,4.06,16.62,0
2,2023/7/24 23:41,正常停机,43,1048.58,0.0,43,40,0.0,0,2.67,16.67,0.0,0.0,3.11,15.1,0.0,0.0,4.03,18.52,0.0,0.0,4.08,16.25,0
3,2023/7/24 23:44,正常停机,43,1048.58,0.0,43,40,0.0,0,2.71,16.22,0.0,0.0,2.97,15.69,0.0,0.0,4.07,18.66,0.0,0.0,4.04,16.55,0
3,2023/7/24 23:46,正常停机,43,1048.58,0.0,43,40,0.0,0,2.75,16.59,0.0,0.0,3.05,16.69,0.0,0.0,4.07,17.4,0.0,0.0,4.09,16.97,1
2,2023/7/24 23:47,正常停机,43,1048.58,0.0,43,40,0.0,0,2.73,16.93,0.0,0.0,3.03,15.08,0.0,0.0,4.08,17.96,0.0,0.0,4.14,16.7,0
1,2023/7/24 23:48,正常停机,43,1048.58,0.0,43,40,0.0,0,2.69,16.44,0.0,0.0,3.1,16.67,0.0,0.0,4.15,17.97,0.0,0.0,4.1,16.35,0
3,2023/7/24 23:50,正常停机,43,1048.58,0.0,43,40,0.0,0,2.75,16.56,0.0,0.0,3.13,15.52,0.0,0.0,4.13,18.44,0.0,0.0,4.11,17.11,0
3,2023/7/24 23:51,正常停机,43,1048.58,0.0,43,40,0.0,0,2.67,17.15,0.0,0.0,2.99,15.09,0.0,0.0,4.05,18.41,0.0,0.0,4.04,17.1,0
1,2023/7/24 23:52,正常停机,43,1048.58,0.0,43,40,0.0,0,2.74,16.62,0.0,0.0,2.98,16.29,0.0,0.0,4.07,17.39,0.0,0.0,4.03,16.51,0
2,2023/7/24 23:54,正常停机,43,1048.58,0.0,43,40,0.0,0,2.65,16.97,0.0,0.0,3.01,15.08,0.0,0.0,4.11,18.02,0.0,0.0,4.09,16.63,0
2,2023/7/24 23:55,正常停机,43,1048.58,0.0,43,40,0.0,0,2.66,16.39,0.0,0.0,3.01,16.08,0.0,0.0,4.1,18.13,0.0,0.0,4.08,16.21,0
3,2023/7/24 23:56,正常停机,43,1048.58,0.0,43,40,0.0,0,2.7,16.09,0.0,0.0,2.98,15.2,0.0,0.0,4.07,17.85,0.0,0.0,4.12,16.37,0
2,2023/7/24 23:57,正常停机,43,1048.58,0.0,43,40,0.0,0,2.67,16.55,0.0,0.0,3.12,15.88,0.0,0.0,4.08,18.37,0.0,0.0,4.08,16.39,0
3,2023/7/24 23:58,正常停机,43,1048.58,0.0,43,40,0.0,0,2.68,16.47,0.0,0.0,3.07,15.71,0.0,0.0,4.05,18.49,0.0,0.0,4.08,17.27,0
2,2023/7/24 23:59,正常停机,43,1048.58,0.0,43,40,0.0,0,2.7,17.09,0.0,0.0,3.04,15.03,0.0,0.0,4.11,18.55,0.0,0.0,4.07,16.34,0
2,2023/8/2 0:00,正常停机,42,838.86,0.0,46,42,0.0,0,2.71,16.32,0.0,0.0,2.5,14.86,0.0,0.0,4.04,18.61,0.0,0.0,4.12,16.03,1
3,2023/8/2 0:01,正常停机,42,838.86,0.0,46,42,0.0,0,2.62,16.09,0.0,0.0,2.23,15.3,0.0,0.0,4.1,17.98,0.0,0.0,4.09,16.4,0
2,2023/8/2 0:02,正常停机,42,838.86,0.0,46,42,0.0,0,2.66,16.28,0.0,0.0,2.83,15.16,0.0,0.0,4.05,18.56,0.0,0.0,4.12,16.34,0
1,2023/8/2 0:07,正常停机,42,838.86,0.0,45,42,0.0,0,2.6,16.15,0.0,0.0,2.76,15.1,0.0,0.0,4.06,18.96,0.0,0.0,4.04,16.58,0
2,2023/8/2 0:08,正常停机,42,838.86,0.0,45,42,0.0,0,2.69,16.46,0.0,0.0,2.77,15.17,0.0,0.0,4.09,19.08,0.0,0.0,4.04,16.26,0
2,2023/8/2 0:09,正常停机,42,838.86,0.0,45,42,0.0,0,2.73,15.97,0.0,0.0,2.87,15.0,0.0,0.0,4.1,17.83,0.0,0.0,4.08,16.8,0
1,2023/8/2 0:10,正常停机,42,838.86,0.0,45,42,0.0,0,2.66,16.17,0.0,0.0,2.55,15.26,0.0,0.0,4.05,18.54,0.0,0.0,4.08,16.45,0
3,2023/8/2 0:12,正常停机,42,838.86,0.0,45,42,0.0,0,2.62,16.15,0.0,0.0,2.82,14.69,0.0,0.0,4.07,18.96,0.0,0.0,4.06,16.9,0
2,2023/8/2 0:13,正常停机,42,838.86,0.0,45,42,0.0,0,2.62,16.52,0.0,0.0,2.8,14.98,0.0,0.0,4.05,18.44,0.0,0.0,4.06,16.02,0
3,2023/8/2 0:15,正常停机,42,838.86,0.0,45,42,0.0,0,2.65,16.28,0.0,0.0,2.87,14.81,0.0,0.0,4.08,18.38,0.0,0.0,4.05,16.2,1
3,2023/8/2 0:16,正常停机,42,838.86,0.0,45,42,0.0,0,2.59,16.38,0.0,0.0,2.79,15.06,0.0,0.0,4.05,18.68,0.0,0.0,4.08,16.43,0
3,2023/8/2 0:17,正常停机,42,838.86,0.0,45,42,0.0,0,2.64,16.35,0.0,0.0,3.03,14.28,0.0,0.0,4.09,18.31,0.0,0.0,4.1,16.23,0
3,2023/8/2 0:18,正常停机,42,838.86,0.0,45,42,0.0,0,2.64,16.16,0.0,0.0,2.97,15.13,0.0,0.0,4.06,18.74,0.0,0.0,4.06,16.85,0
1,2023/8/2 0:19,正常停机,42,838.86,0.0,45,42,0.0,0,2.61,16.14,0.0,0.0,2.77,15.18,0.0,0.0,4.08,18.31,0.0,0.0,4.08,16.32,0
1,2023/8/2 0:20,正常停机,42,838.86,0.0,45,42,0.0,0,2.68,16.43,0.0,0.0,2.91,14.65,0.0,0.0,4.11,18.39,0.0,0.0,4.04,16.54,0
3,2023/8/2 0:24,正常停机,42,838.86,0.0,45,42,0.0,0,2.71,16.47,0.0,0.0,2.82,15.02,0.0,0.0,4.07,18.32,0.0,0.0,4.16,16.45,1
2,2023/8/2 0:25,正常停机,42,838.86,0.0,45,42,0.0,0,2.64,16.18,0.0,0.0,2.81,14.41,0.0,0.0,4.06,17.94,0.0,0.0,4.14,16.35,0
1,2023/8/2 0:28,正常停机,42,838.86,0.0,45,42,0.0,0,2.68,16.08,0.0,0.0,2.75,14.93,0.0,0.0,4.09,18.67,0.0,0.0,4.09,16.47,0
3,2023/8/2 0:30,正常停机,42,838.86,0.0,45,42,0.0,0,2.69,15.98,0.0,0.0,2.92,15.0,0.0,0.0,4.09,18.88,0.0,0.0,4.14,16.48,0
2,2023/8/2 0:31,正常停机,42,838.86,0.0,45,42,0.0,0,2.6,16.04,0.0,0.0,2.59,15.26,0.0,0.0,4.08,18.29,0.0,0.0,4.11,15.84,0
3,2023/8/2 0:32,正常停机,42,838.86,0.0,45,42,0.0,0,2.68,16.64,0.0,0.0,2.95,14.46,0.0,0.0,4.07,18.07,0.0,0.0,4.13,15.63,0
1,2023/8/2 0:36,正常停机,42,838.86,0.0,45,42,0.0,0,2.62,16.33,0.0,0.0,2.88,14.67,0.0,0.0,4.1,19.03,0.0,0.0,4.12,16.48,0
1,2023/8/2 0:37,正常停机,42,838.86,0.0,45,42,0.0,0,2.63,16.78,0.0,0.0,2.81,15.32,0.0,0.0,4.08,18.64,0.0,0.0,4.11,16.39,1
1,2023/8/2 0:40,正常停机,42,838.86,0.0,45,42,0.0,0,2.67,16.31,0.0,0.0,2.81,14.81,0.0,0.0,4.06,18.08,0.0,0.0,4.1,16.71,0
1,2023/8/2 0:42,正常停机,42,838.86,0.0,45,42,0.0,0,2.78,16.86,0.0,0.0,2.84,14.78,0.0,0.0,4.1,18.61,0.0,0.0,4.08,16.58,0
1,2023/8/2 0:44,正常停机,42,838.86,0.0,45,42,0.0,0,2.67,16.8,0.0,0.0,2.81,15.0,0.0,0.0,4.08,19.15,0.0,0.0,4.12,16.55,0
3,2023/8/2 0:45,正常停机,42,838.86,0.0,45,42,0.0,0,2.68,16.65,0.0,0.0,2.96,14.97,0.0,0.0,4.08,17.54,0.0,0.0,4.16,17.29,0
1,2023/8/2 0:46,正常停机,42,838.86,0.0,45,42,0.0,0,2.64,16.37,0.0,0.0,2.9,15.13,0.0,0.0,4.11,17.9,0.0,0.0,4.12,16.7,0
3,2023/8/2 0:49,正常停机,42,838.86,0.0,45,42,0.0,0,2.6,16.05,0.0,0.0,2.51,15.1,0.0,0.0,4.18,18.83,0.0,0.0,4.03,16.14,0
2,2023/8/2 0:50,正常停机,42,838.86,0.0,45,42,0.0,0,2.61,15.87,0.0,0.0,2.96,15.12,0.0,0.0,4.15,18.57,0.0,0.0,4.12,16.17,0
1,2023/8/2 0:55,正常停机,42,838.86,0.0,45,42,0.0,0,2.68,16.62,0.0,0.0,2.82,15.65,0.0,0.0,4.13,19.44,0.0,0.0,4.11,16.42,0
2,2023/8/2 0:56,正常停机,42,838.86,0.0,45,42,0.0,0,2.75,16.71,0.0,0.0,2.82,14.48,0.0,0.0,4.15,19.04,0.0,0.0,4.15,16.66,0
3,2023/8/2 0:57,正常停机,42,838.86,0.0,45,42,0.0,0,2.66,16.89,0.0,0.0,2.86,14.83,0.0,0.0,4.08,18.01,0.0,0.0,4.07,16.33,0
1,2023/8/2 0:58,正常停机,41,838.86,0.0,45,42,0.0,0,2.67,16.47,0.0,0.0,2.89,15.23,0.0,0.0,4.12,17.95,0.0,0.0,4.11,16.35,0
1,2023/8/2 0:59,正常停机,41,838.86,0.0,45,42,0.0,0,2.73,16.72,0.0,0.0,2.84,14.85,0.0,0.0,4.06,18.61,0.0,0.0,4.09,16.5,0
1,2023/8/2 1:02,正常停机,41,838.86,0.0,45,42,0.0,0,2.67,16.34,0.0,0.0,2.75,15.19,0.0,0.0,4.04,18.6,0.0,0.0,4.07,16.62,0
3,2023/8/2 1:03,正常停机,41,838.86,0.0,45,42,0.0,0,2.66,16.46,0.0,0.0,2.68,14.52,0.0,0.0,4.08,18.42,0.0,0.0,4.13,16.42,0
3,2023/8/2 1:07,正常停机,41,838.86,0.0,45,42,0.0,0,2.71,16.02,0.0,0.0,2.73,14.51,0.0,0.0,4.05,18.18,0.0,0.0,4.05,16.53,0
3,2023/8/2 1:09,正常停机,41,838.86,0.0,45,42,0.0,0,2.6,16.57,0.0,0.0,2.77,14.95,0.0,0.0,4.1,18.15,0.0,0.0,4.07,16.61,0
3,2023/8/2 1:14,正常停机,41,838.86,0.0,45,42,0.0,0,2.64,16.76,0.0,0.0,2.89,15.34,0.0,0.0,4.09,19.09,0.0,0.0,4.09,16.95,0
1,2023/8/2 1:15,正常停机,41,838.86,0.0,45,42,0.0,0,2.7,17.1,0.0,0.0,2.93,14.65,0.0,0.0,4.09,18.56,0.0,0.0,4.08,16.56,0
3,2023/8/2 1:20,正常停机,41,838.86,0.0,45,42,0.0,0,2.65,16.43,0.0,0.0,2.88,15.79,0.0,0.0,4.09,18.91,0.0,0.0,4.07,16.4,0
3,2023/8/2 1:21,正常停机,41,838.86,0.0,45,42,0.0,0,2.73,16.23,0.0,0.0,2.7,15.06,0.0,0.0,4.05,19.08,0.0,0.0,4.08,16.29,0
